unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
0.972797;21.42746;-84.04963;1.6697898;
0.9778324;21.446136;-84.04859;1.6685916;
0.9829288;21.470825;-84.046684;1.667371;
0.9879031;21.491516;-84.04599;1.6665074;
0.99303013;21.514587;-84.04657;1.6660743;
0.9979434;21.53601;-84.04737;1.6657643;
1.0030704;21.56015;-84.047455;1.6653705;
1.0080447;21.581451;-84.0478;1.6650263;
1.0130801;21.607666;-84.04747;1.6650177;
1.0181155;21.63089;-84.04822;1.6648376;
1.023212;21.64801;-84.049255;1.6653287;
1.0281863;21.654327;-84.04959;1.6673034;
1.0332217;21.660889;-84.048195;1.6699232;
1.0382571;21.661835;-84.04631;1.6728101;
1.0433536;21.658752;-84.04252;1.6755997;
1.0483279;21.647156;-84.03891;1.6782502;
1.0533633;21.63675;-84.03509;1.6803411;
1.0583987;21.62497;-84.03207;1.6819981;
1.0634952;21.610992;-84.02893;1.6835262;
1.0684695;21.595367;-84.027824;1.6837577;
1.0735049;21.578827;-84.0293;1.6838934;
1.0785404;21.555115;-84.033676;1.6846417;
1.0836369;21.53061;-84.03913;1.6842325;
1.0886111;21.502167;-84.045685;1.6827155;
1.093677;21.473389;-84.05308;1.6804683;
1.0986515;21.44928;-84.0587;1.6782492;
1.1037784;21.429321;-84.064354;1.6760994;
1.1087527;21.415894;-84.06862;1.6735114;
1.1137881;21.407806;-84.07308;1.6710165;
1.1188235;21.40451;-84.07783;1.6682242;
1.12392;21.40448;-84.08276;1.6658087;
1.1288943;21.406525;-84.08829;1.6633343;
1.1339297;21.409912;-84.09538;1.6613005;
1.1389651;21.415436;-84.10175;1.6598725;
1.1440616;21.423004;-84.10751;1.6580873;
1.149036;21.428162;-84.11316;1.65618;
1.1540715;21.434662;-84.1199;1.6542728;
1.1591067;21.435272;-84.12758;1.6537449;
1.1642033;21.435974;-84.13508;1.6529104;
1.1691775;21.42926;-84.14259;1.6527892;
1.1742129;21.42331;-84.14962;1.6524808;
1.1792483;21.414703;-84.15738;1.6521127;
1.1843448;21.399628;-84.16624;1.6525141;
1.1893191;21.378967;-84.17609;1.6528208;
1.1943852;21.36145;-84.18599;1.652328;
1.1993594;21.343567;-84.19603;1.6511109;
1.2044864;21.324402;-84.20556;1.6500663;
1.2094607;21.305267;-84.21442;1.6485885;
1.2144961;21.288635;-84.2218;1.6479112;
1.2195317;21.275269;-84.22823;1.646467;
1.224628;21.261047;-84.23517;1.6447579;
1.2296025;21.241486;-84.24122;1.6430333;
1.2346377;21.229156;-84.24633;1.639276;
1.2396731;21.216858;-84.25176;1.6348372;
1.2447696;21.202179;-84.2563;1.6316026;
1.2497439;21.185211;-84.26065;1.6280802;
1.2547793;21.17337;-84.26405;1.6248739;
1.2598147;21.162811;-84.267654;1.6223423;
1.2649112;21.149414;-84.27169;1.6217453;
1.2698855;21.133148;-84.27593;1.6222868;
1.274921;21.11972;-84.28114;1.6235218;
1.2799563;21.110565;-84.28509;1.6244649;
1.2850528;21.105347;-84.288055;1.6249619;
1.2900271;21.0961;-84.288734;1.6271902;
1.295093;21.087769;-84.28903;1.6324517;
1.3000674;21.079956;-84.28763;1.640301;
1.3051944;21.07373;-84.285645;1.6501175;
1.3101687;21.065521;-84.28302;1.6613322;
1.3152041;21.062317;-84.27999;1.6740956;
1.320313;21.061981;-84.27637;1.6875576;
1.3254093;21.062164;-84.27139;1.7029777;
1.3303837;21.058533;-84.26486;1.7198975;
1.335419;21.05832;-84.25748;1.7384688;
1.3404545;21.060425;-84.24935;1.7583128;
1.3455509;21.061646;-84.24013;1.7817277;
1.3505253;21.058167;-84.22992;1.8074638;
1.3555607;21.058807;-84.21956;1.8359805;
1.3605961;21.062775;-84.20925;1.8658268;
1.3656925;21.068085;-84.19849;1.8973789;
1.3706669;21.072296;-84.186165;1.9290879;
1.3757023;21.082397;-84.1718;1.9617805;
1.3807377;21.093414;-84.15537;1.9960288;
1.3858341;21.108246;-84.13596;2.0323153;
1.3908085;21.119019;-84.11543;2.0704112;
1.3958744;21.133118;-84.093994;2.1119578;
1.4008487;21.148285;-84.07336;2.1552074;
1.4059757;21.160828;-84.05457;2.2025816;
1.4109501;21.164703;-84.037964;2.2519066;
1.4159855;21.170715;-84.023026;2.3047285;
1.4209903;21.171844;-84.012344;2.359595;
1.4261173;21.171356;-84.00439;2.4173002;
1.4310917;21.16388;-84.00071;2.4745014;
1.4361271;21.155396;-84.001595;2.533341;
1.4411625;21.145355;-84.0064;2.592283;
1.4462589;21.135284;-84.01457;2.6528268;
1.4512333;21.115356;-84.027466;2.714482;
1.4562687;21.099274;-84.04317;2.7798898;
1.4613041;21.080078;-84.06175;2.848505;
1.4664005;21.056122;-84.083206;2.921196;
1.471375;21.025146;-84.10519;2.9952185;
1.4764103;20.993622;-84.12956;3.0729015;
1.4814457;20.962769;-84.15516;3.151746;
1.4865422;20.928528;-84.183784;3.2323332;
1.4915165;20.890808;-84.21122;3.3116686;
1.4965824;20.855011;-84.23886;3.392122;
1.5015566;20.818268;-84.26421;3.4703557;
1.5066837;20.777588;-84.28719;3.5500207;
1.5116581;20.733337;-84.308266;3.6265082;
1.5166935;20.690155;-84.32854;3.70635;
1.5217289;20.645172;-84.34806;3.7894745;
1.5268253;20.600525;-84.36858;3.8756168;
1.5317997;20.554749;-84.388885;3.9625382;
1.5368351;20.51825;-84.41068;4.05328;
1.5418705;20.488892;-84.43522;4.1478395;
1.5469669;20.46701;-84.46318;4.2495646;
1.5519413;20.451355;-84.49515;4.356775;
1.5569767;20.454437;-84.53256;4.475228;
1.5620121;20.474152;-84.57516;4.605126;
1.5671085;20.508606;-84.61986;4.7506475;
1.5720829;20.549042;-84.66404;4.907761;
1.5771183;20.600128;-84.708595;5.0832186;
1.5821232;20.650787;-84.75511;5.2739487;
1.5872501;20.700226;-84.80495;5.4853473;
1.5922245;20.744568;-84.85511;5.7038875;
1.5972904;20.798523;-84.90778;5.938925;
1.6022648;20.857391;-84.95898;6.1802917;
1.6073917;20.925323;-85.01084;6.438509;
1.6123661;20.994446;-85.05759;6.6967373;
1.6174015;21.07779;-85.09986;6.9657073;
1.6224368;21.1745;-85.13523;7.2408347;
1.6275333;21.284454;-85.16517;7.5272074;
1.6325077;21.394775;-85.19122;7.8165627;
1.6375431;21.525024;-85.216446;8.122497;
1.6425785;21.651733;-85.241455;8.445696;
1.6476749;21.774841;-85.26775;8.790426;
1.6526493;21.876251;-85.29626;9.1445465;
1.6576847;21.986908;-85.325195;9.52131;
1.6627201;22.103333;-85.35011;9.915039;
1.6678165;22.226746;-85.36764;10.331423;
1.6727909;22.336945;-85.37557;10.755856;
1.6778263;22.463562;-85.37343;11.204701;
1.6828617;22.590424;-85.36178;11.671681;
1.6879581;22.71817;-85.34175;12.158959;
1.6929325;22.824738;-85.3182;12.64416;
1.6979984;22.950592;-85.29094;13.141356;
1.7029728;23.076447;-85.262596;13.626772;
1.7080997;23.212555;-85.230934;14.117917;
1.7130741;23.33548;-85.197975;14.579261;
1.7181095;23.486511;-85.160355;15.026535;
1.7231144;23.653229;-85.12043;15.444766;
1.7282413;23.837646;-85.07656;15.8432455;
1.7332157;24.010193;-85.03242;16.197687;
1.7382511;24.214874;-84.98502;16.522234;
1.743256;24.426147;-84.93704;16.80978;
1.7483829;24.650757;-84.8861;17.066254;
1.7533573;24.849487;-84.83705;17.27818;
1.7583927;25.062958;-84.78566;17.455114;
1.7634281;25.262695;-84.73001;17.596327;
1.7685245;25.446411;-84.66715;17.705025;
1.7734988;25.582916;-84.60096;17.781746;
1.7785343;25.700317;-84.52987;17.834114;
1.7835697;25.774445;-84.45277;17.867098;
1.788666;25.801239;-84.368256;17.885935;
1.7936405;25.761963;-84.27886;17.894985;
1.7987064;25.687317;-84.179474;17.898014;
1.8036807;25.559357;-84.07509;17.901402;
1.8088077;25.37857;-83.95924;17.907122;
1.8137821;25.151642;-83.84076;17.916994;
1.8188175;24.893524;-83.71458;17.933895;
1.8238224;24.60437;-83.584785;17.96038;
1.8289493;24.278778;-83.44779;17.999071;
1.8339237;23.931824;-83.31073;18.048052;
1.8389591;23.563293;-83.16615;18.109032;
1.8439945;23.181488;-83.015;18.179037;
1.8490909;22.782837;-82.8553;18.258362;
1.8540652;22.38147;-82.691666;18.343079;
1.8591007;21.971344;-82.519745;18.433681;
1.8641056;21.554962;-82.34329;18.528488;
1.8692325;21.122986;-82.15825;18.628553;
1.8742069;20.694763;-81.97558;18.727907;
1.8792423;20.261475;-81.788475;18.827795;
1.8842471;19.823975;-81.599724;18.926573;
1.8893741;19.367645;-81.40149;19.026455;
1.8943485;18.915497;-81.2048;19.122183;
1.8994144;18.444214;-80.99853;19.219604;
1.9043888;17.971924;-80.79182;19.315836;
1.9095157;17.489685;-80.574;19.414139;
1.9144901;17.030243;-80.35757;19.512163;
1.9195255;16.58316;-80.131;19.613743;
1.9245608;16.157593;-79.89681;19.716578;
1.9296573;15.748016;-79.65459;19.822248;
1.9346317;15.372314;-79.414276;19.927546;
1.9396671;15.019623;-79.17128;20.035189;
1.9447025;14.705353;-78.93513;20.141235;
1.949799;14.433777;-78.70727;20.243467;
1.9547733;14.22168;-78.49609;20.333426;
1.9598087;14.053467;-78.30233;20.407255;
1.9648441;13.938477;-78.13038;20.455208;
1.9699405;13.875916;-77.97788;20.47254;
1.9749149;13.851105;-77.84896;20.456875;
1.9799503;13.8497925;-77.73521;20.399221;
1.9849857;13.85788;-77.63768;20.287947;
1.9900821;13.877991;-77.553505;20.104002;
1.9950565;13.927063;-77.48444;19.845186;
2.0001528;14.040802;-77.416016;19.504084;
2.0050967;14.184814;-77.33485;19.14374;
2.0102236;14.278595;-77.20226;18.825827;
2.0151982;14.272919;-77.00931;18.641922;
2.0202336;14.113159;-76.75673;18.617516;
2.025269;13.802704;-76.48515;18.736162;
2.0303655;13.3706665;-76.223976;18.950277;
2.0353398;12.887939;-75.99534;19.196007;
2.040375;12.370605;-75.78322;19.444796;
2.0454104;11.865234;-75.57693;19.679373;
2.050507;11.379272;-75.365944;19.90632;
2.0554812;10.945007;-75.15879;20.129059;
2.0605166;10.552826;-74.95924;20.367563;
2.065552;10.214264;-74.7841;20.624388;
2.0706484;9.926178;-74.64486;20.901625;
2.0756228;9.723694;-74.55132;21.1801;
2.0806582;9.607422;-74.50176;21.46813;
2.0856938;9.586975;-74.49636;21.766827;
2.09079;9.665649;-74.53523;22.085896;
2.0957646;9.835541;-74.61446;22.416378;
2.1008303;10.06897;-74.73649;22.777756;
2.1058047;10.335114;-74.897865;23.152622;
2.1109319;10.621643;-75.108215;23.555761;
2.115906;10.921631;-75.34908;23.954391;
2.1209414;11.243317;-75.6256;24.365343;
2.1259768;11.573425;-75.92636;24.777048;
2.1310732;11.890472;-76.24627;25.19225;
2.1360476;12.170227;-76.562965;25.59067;
2.141083;12.428619;-76.88414;25.986805;
2.1461184;12.6493225;-77.20343;26.3732;
2.151215;12.833801;-77.5206;26.751032;
2.1561894;12.965454;-77.81724;27.102863;
2.1612246;13.065979;-78.0975;27.438662;
2.1662602;13.118683;-78.34763;27.749226;
2.1713567;13.124939;-78.559494;28.033669;
2.176331;13.072815;-78.717476;28.278467;
2.1813662;12.985809;-78.823524;28.491556;
2.1864018;12.857727;-78.872025;28.668852;
2.1914983;12.6918335;-78.85781;28.812843;
2.1964724;12.488983;-78.78262;28.920906;
2.2015386;12.277252;-78.64611;29.000114;
2.206513;12.048157;-78.45945;29.05382;
2.2116396;11.810547;-78.224846;29.083132;
2.216614;11.563751;-77.97163;29.089788;
2.2216496;11.323547;-77.706215;29.072746;
2.2266848;11.088135;-77.44652;29.029991;
2.2317812;10.863098;-77.20465;28.957718;
2.2367556;10.647705;-76.998436;28.860353;
2.2417912;10.450317;-76.83321;28.73359;
2.2468264;10.271881;-76.7168;28.578962;
2.2519228;10.1206665;-76.65033;28.394293;
2.2568972;10.003601;-76.6321;28.192366;
2.2619328;9.91983;-76.65778;27.974295;
2.266968;9.89093;-76.7331;27.755043;
2.2720644;9.92514;-76.8526;27.541252;
2.277039;10.011993;-76.99187;27.342985;
2.2820742;10.141357;-77.1489;27.153057;
2.287079;10.312164;-77.31453;26.972794;
2.2922063;10.515778;-77.49039;26.79808;
2.2971807;10.744751;-77.66655;26.636967;
2.3022463;10.996399;-77.85102;26.482275;
2.3072207;11.275909;-78.03869;26.339025;
2.312348;11.597595;-78.24234;26.204407;
2.3173223;11.967285;-78.45334;26.088604;
2.3223574;12.397827;-78.68037;25.989416;
2.327393;12.892639;-78.91111;25.907398;
2.3324895;13.444092;-79.13682;25.838423;
2.3374639;14.011475;-79.34601;25.78322;
2.342499;14.58371;-79.55281;25.742842;
2.3475344;15.15155;-79.763466;25.722296;
2.352631;15.709839;-79.99151;25.727827;
2.3576052;16.240265;-80.24313;25.759897;
2.3626409;16.782928;-80.548584;25.813196;
2.367676;17.355377;-80.91974;25.878326;
2.3727725;17.988586;-81.365746;25.942518;
2.3777468;18.663025;-81.85765;25.990993;
2.3827825;19.406708;-82.38711;26.014402;
2.3878176;20.203552;-82.92107;25.997713;
2.392914;20.986176;-83.45107;25.925976;
2.3978884;21.666443;-83.975204;25.744904;
2.4029543;22.35736;-84.47635;25.367273;
2.4079287;23.04013;-84.80014;24.840427;
2.4130557;23.624237;-84.86049;24.286062;
2.41803;24.006897;-84.66676;23.843246;
2.4230654;24.189117;-84.305954;23.505875;
2.4281008;24.179596;-83.869995;23.222239;
2.4331973;24.00467;-83.40343;22.921682;
2.4381719;23.713867;-82.94152;22.574757;
2.443207;23.329712;-82.46503;22.17375;
2.4482427;22.880371;-81.9701;21.753326;
2.453339;22.397675;-81.45458;21.3307;
2.4583135;21.947876;-80.954666;20.925823;
2.4633486;21.544159;-80.475586;20.514229;
2.4683843;21.229279;-80.046394;20.085846;
2.4734807;21.010193;-79.67241;19.629469;
2.478455;20.90384;-79.366875;19.164461;
2.4834902;20.8638;-79.10563;18.691261;
2.4885259;20.879395;-78.881615;18.235794;
2.4936223;20.940521;-78.6793;17.807833;
2.4985964;21.051483;-78.49643;17.431038;
2.5036626;21.176666;-78.31691;17.096416;
2.508637;21.317749;-78.14855;16.818052;
2.5137637;21.473389;-77.98052;16.586952;
2.518738;21.648285;-77.823105;16.417063;
2.5237737;21.80838;-77.669586;16.303114;
2.5287783;21.967224;-77.5208;16.243996;
2.5339053;22.122742;-77.368706;16.235575;
2.5388796;22.283173;-77.21512;16.271435;
2.5439153;22.429016;-77.0483;16.348106;
2.5489504;22.5607;-76.866936;16.46126;
2.5540469;22.680511;-76.66422;16.60837;
2.5590212;22.783905;-76.447205;16.78085;
2.5640569;22.8544;-76.20486;16.981478;
2.569092;22.8945;-75.93375;17.203762;
2.5741885;22.895874;-75.62521;17.448374;
2.5791628;22.861969;-75.28613;17.703531;
2.5841982;22.795288;-74.904945;17.97449;
2.5892339;22.707672;-74.48838;18.252998;
2.59433;22.605927;-74.04204;18.538422;
2.5993047;22.496979;-73.5944;18.816769;
2.6043704;22.394257;-73.14312;19.089952;
2.6093447;22.291687;-72.71724;19.340603;
2.614472;22.184113;-72.30522;19.567913;
2.6194463;22.048248;-71.93715;19.75039;
2.6244814;21.887756;-71.60013;19.883987;
2.6294866;21.68927;-71.300766;19.961369;
2.6346135;21.45102;-71.031364;19.983019;
2.6395879;21.17517;-70.8058;19.95635;
2.644623;20.87088;-70.61085;19.89164;
2.6496584;20.540222;-70.44455;19.803484;
2.654755;20.192108;-70.2968;19.702694;
2.6597292;19.835968;-70.16922;19.605194;
2.664765;19.47937;-70.04918;19.51522;
2.6698;19.123413;-69.93418;19.442148;
2.6748965;18.773712;-69.82244;19.39074;
2.6798708;18.448547;-69.71927;19.368147;
2.6849065;18.148834;-69.62519;19.3751;
2.6899416;17.87561;-69.54923;19.409159;
2.695038;17.633392;-69.49873;19.466877;
2.7000124;17.442352;-69.48467;19.546993;
2.7050784;17.334198;-69.51296;19.652233;
2.7100527;17.328644;-69.59443;19.77833;
2.7151797;17.44104;-69.74052;19.928192;
2.720154;17.657013;-69.93915;20.094807;
2.7251894;17.974762;-70.18913;20.289642;
2.7301943;18.367828;-70.47826;20.512745;
2.7353213;18.833435;-70.79828;20.768671;
2.740296;19.322388;-71.11421;21.039463;
2.745331;19.844543;-71.4322;21.334063;
2.7503667;20.358551;-71.757935;21.649286;
2.7554631;20.85614;-72.11718;21.986889;
2.7604375;21.29599;-72.51698;22.331633;
2.7654727;21.716522;-72.98676;22.683226;
2.7705083;22.078339;-73.516495;23.026632;
2.7756047;22.361816;-74.08555;23.344961;
2.780579;22.519775;-74.637634;23.602692;
2.7856143;22.617737;-75.16028;23.779072;
2.79065;22.673676;-75.61268;23.873335;
2.7957463;22.703186;-75.964355;23.936615;
2.8007205;22.634094;-76.17513;24.054647;
2.8057866;22.398682;-76.26105;24.30094;
2.810761;21.9505;-76.26725;24.65808;
2.8158877;21.283203;-76.255585;25.081648;
2.820862;20.499512;-76.26242;25.479479;
2.8258977;19.6969;-76.298836;25.821423;
2.8309329;18.93805;-76.352455;26.091398;
2.8360293;18.241547;-76.4083;26.305115;
2.8410037;17.615204;-76.45356;26.481133;
2.8460393;17.039124;-76.488266;26.654968;
2.8510745;16.488312;-76.51543;26.850834;
2.856171;15.948608;-76.541275;27.088589;
2.8611453;15.443787;-76.57016;27.365599;
2.866181;14.978577;-76.60792;27.69283;
2.8711855;14.5720825;-76.66034;28.056822;
2.8763125;14.213776;-76.735756;28.459354;
2.8812869;13.931915;-76.83071;28.862494;
2.8863223;13.713898;-76.95026;29.271551;
2.8913577;13.558289;-77.09551;29.669834;
2.896454;13.46109;-77.26951;30.05551;
2.9014287;13.421692;-77.4632;30.410685;
2.9064944;13.440979;-77.679474;30.753496;
2.9114687;13.50119;-77.90465;31.073492;
2.916596;13.589386;-78.14145;31.390219;
2.9215703;13.678497;-78.36767;31.68706;
2.9267826;13.768555;-78.58425;31.979702;
2.9318182;13.839233;-78.77773;32.264015;
2.9369147;13.878265;-78.94379;32.5438;
2.941889;13.867859;-79.06652;32.80796;
