unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
0.34323755;7.5424805;-85.609985;1.4826789;
0.34827295;7.569214;-85.618164;1.5060805;
0.35336936;7.595276;-85.62908;1.5302875;
0.35834372;7.6206665;-85.64085;1.5542431;
0.36337915;7.646698;-85.65475;1.5795338;
0.36841455;7.6693115;-85.66885;1.6063716;
0.373511;7.686798;-85.68571;1.6344328;
0.37848532;7.696747;-85.702065;1.6625098;
0.38352075;7.7016907;-85.719826;1.6907614;
0.38855615;7.7027283;-85.73888;1.7174135;
0.3936526;7.7027893;-85.75927;1.741368;
0.39862692;7.6983643;-85.78121;1.7622147;
0.4037234;7.694214;-85.80545;1.7805699;
0.40869775;7.690399;-85.82853;1.7951633;
0.4137942;7.671997;-85.852745;1.8095139;
0.41876855;7.6368103;-85.87775;1.8231279;
0.42380396;7.59787;-85.90187;1.8366752;
0.42883936;7.560425;-85.92333;1.8503522;
0.4339358;7.522949;-85.939384;1.8641728;
0.43891016;7.485138;-85.95023;1.876569;
0.44394556;7.443573;-85.95808;1.8882183;
0.44898096;7.4018555;-85.96177;1.8982546;
0.4540774;7.358124;-85.96384;1.9079151;
0.45905176;7.3112793;-85.964455;1.9168209;
0.46408716;7.2655334;-85.965126;1.9247549;
0.46912256;7.2184753;-85.9657;1.9326268;
0.474219;7.1713867;-85.96662;1.9402087;
0.47919336;7.1251526;-85.96789;1.9470006;
0.48422876;7.0810547;-85.96975;1.953366;
0.48923364;7.0360107;-85.970184;1.9599428;
0.4943606;6.987732;-85.970535;1.9667112;
0.49933496;6.9427795;-85.970856;1.9717886;
0.5044009;6.8997498;-85.968414;1.9751894;
0.5093753;6.864258;-85.963875;1.9755405;
0.51450217;6.830078;-85.95662;1.973982;
0.51947653;6.798462;-85.94945;1.9699997;
0.52451193;6.7681274;-85.94058;1.9644237;
0.5295169;6.7400513;-85.930626;1.9583151;
0.53464377;6.7105103;-85.91886;1.9530263;
0.53961813;6.681732;-85.90753;1.9485414;
0.54465353;6.6518555;-85.89734;1.9443536;
0.54968894;6.61969;-85.886475;1.9408885;
0.5547854;6.5815125;-85.87632;1.9391651;
0.55975974;6.5420837;-85.86702;1.9382514;
0.5647952;6.495697;-85.85926;1.9394069;
0.5698306;6.4446716;-85.85149;1.9423952;
0.57492703;6.3918457;-85.84341;1.9457842;
0.57990134;6.3392944;-85.83585;1.9492548;
0.58493674;6.2848206;-85.82744;1.9535631;
0.58997214;6.2299194;-85.819046;1.9585139;
0.5950686;6.1783752;-85.81054;1.962467;
0.60004294;6.1277466;-85.80092;1.9664378;
0.60510886;6.07666;-85.79157;1.9707925;
0.6100832;6.0281067;-85.78344;1.9751711;
0.61521024;5.982422;-85.777596;1.9790585;
0.62018454;5.943756;-85.77452;1.9818863;
0.62521994;5.910858;-85.77403;1.9832578;
0.63025534;5.8831787;-85.77649;1.9827969;
0.6353518;5.859497;-85.78148;1.9809837;
0.6403262;5.841797;-85.788734;1.9778625;
0.6453616;5.829529;-85.797966;1.9739779;
0.650397;5.818634;-85.80809;1.9699776;
0.65549344;5.8097534;-85.81862;1.9655501;
0.66046774;5.803009;-85.82891;1.9608191;
0.66550314;5.798706;-85.84051;1.9565556;
0.67053854;5.7940674;-85.85219;1.952781;
0.675635;5.7884216;-85.86472;1.9492153;
0.6806094;5.783783;-85.877556;1.9449017;
0.6856448;5.7812805;-85.8915;1.9401743;
0.69068015;5.776062;-85.906494;1.9360526;
0.69577664;5.7711487;-85.923416;1.9319351;
0.70075095;5.7638245;-85.94071;1.9276266;
0.70581686;5.758362;-85.958885;1.9218477;
0.7107913;5.752075;-85.975624;1.9152428;
0.7159182;5.7448425;-85.993;1.9070367;
0.7208926;5.7364807;-86.00827;1.8975831;
0.725928;5.7288513;-86.02173;1.8872159;
0.73096335;5.7209167;-86.03258;1.8764375;
0.73605984;5.711273;-86.041565;1.866282;
0.74103415;5.6987915;-86.04835;1.8575232;
0.74606955;5.6832886;-86.053635;1.8505816;
0.75110495;5.6670837;-86.057625;1.8452557;
0.7562014;5.647522;-86.05945;1.8429172;
0.7611758;5.6255493;-86.06026;1.8432885;
0.76621115;5.602051;-86.060455;1.8465528;
0.77124655;5.5780334;-86.061165;1.851915;
0.77634305;5.5559387;-86.06215;1.8586829;
0.78131735;5.5338745;-86.06226;1.8670001;
0.78635275;5.511902;-86.06255;1.8770478;
0.79138815;5.4911804;-86.062904;1.8874882;
0.7964846;5.473419;-86.06256;1.8970404;
0.801459;5.458679;-86.06041;1.9053398;
0.80652493;5.4428406;-86.05624;1.9137197;
0.81149924;5.4299927;-86.050514;1.9204777;
0.8166262;5.4183044;-86.0411;1.9262605;
0.82160056;5.4064636;-86.03022;1.9319489;
0.82663596;5.3938904;-86.01758;1.9396397;
0.8316714;5.3829956;-86.00051;1.9497387;
0.8367678;5.3771973;-85.977455;1.9616892;
0.84174216;5.378357;-85.94318;1.9753488;
0.84677756;5.385803;-85.89162;1.9933625;
0.85181296;5.398987;-85.82029;2.0172832;
0.8569094;5.4190674;-85.72767;2.0497532;
0.86188376;5.449127;-85.61596;2.0918481;
0.86691916;5.4856873;-85.48335;2.1472604;
0.8719546;5.5258484;-85.3376;2.212821;
0.877051;5.5747375;-85.18516;2.2813065;
0.88202536;5.643036;-85.03355;2.338758;
0.88706076;5.731659;-84.878494;2.384699;
0.89209616;5.84256;-84.72471;2.4185777;
0.8971926;5.974304;-84.577736;2.4465947;
0.90216696;6.1258545;-84.4516;2.4737258;
0.9072329;6.3007813;-84.34824;2.5087805;
0.91220725;6.4928284;-84.27808;2.5513973;
0.9173342;6.703186;-84.24444;2.6045482;
0.92230856;6.925049;-84.251625;2.6578867;
0.92734396;7.1682434;-84.29964;2.7066746;
0.93237936;7.4315186;-84.383965;2.7413034;
0.9374758;7.7178955;-84.499985;2.7561457;
0.94245017;8.016174;-84.632545;2.748775;
0.9474856;8.343872;-84.77792;2.7223966;
0.952521;8.696228;-84.927025;2.6825507;
0.9576174;9.079468;-85.07543;2.6371608;
0.96259177;9.47757;-85.21539;2.5965724;
0.96762717;9.89856;-85.350494;2.5698695;
0.97266257;10.324219;-85.48046;2.564317;
0.9778323;10.760315;-85.608574;2.5812335;
0.9828067;11.182892;-85.73287;2.6199162;
0.9878421;11.612457;-85.85887;2.6804583;
0.9928775;12.038025;-85.98398;2.7595534;
0.9979739;12.46228;-86.10806;2.854072;
1.0029483;12.860168;-86.226364;2.9583538;
1.0080142;13.256744;-86.34161;3.076543;
1.0129886;13.629883;-86.44854;3.20269;
1.0181155;13.980286;-86.55104;3.3482728;
1.0230899;14.276733;-86.6447;3.5052273;
1.0281253;14.563263;-86.73731;3.6756701;
1.0331302;14.83252;-86.82897;3.8558443;
1.0382571;15.0998535;-86.92353;4.0488553;
1.0432315;15.350403;-87.01579;4.241756;
1.0482669;15.617767;-87.10878;4.4417496;
1.0533023;15.8897705;-87.20164;4.645701;
1.0583987;16.172943;-87.29365;4.855177;
1.0633731;16.44751;-87.37972;5.064362;
1.0684085;16.750092;-87.460556;5.282423;
1.0734439;17.062073;-87.53287;5.510581;
1.0785402;17.388977;-87.595634;5.7522945;
1.0835147;17.705627;-87.64604;5.999789;
1.0885501;18.043152;-87.6848;6.262984;
1.0935549;18.386536;-87.710335;6.536527;
1.0986819;18.749268;-87.72212;6.8274574;
1.1036563;19.096191;-87.719536;7.120176;
1.1087221;19.46994;-87.6998;7.427673;
1.1136966;19.844452;-87.66457;7.7387447;
1.1188235;20.2388;-87.61061;8.067938;
1.1237979;20.605652;-87.54239;8.3969555;
1.1288333;20.988007;-87.455864;8.739208;
1.1338687;21.355652;-87.35377;9.093997;
1.1389651;21.707825;-87.236855;9.46644;
1.1439394;22.005676;-87.11027;9.843897;
1.1489749;22.285187;-86.96529;10.233641;
1.1540103;22.510254;-86.806076;10.626535;
1.1591067;22.677399;-86.631966;11.02522;
1.1640811;22.769135;-86.45604;11.415607;
1.1691165;22.83197;-86.2746;11.811976;
1.1741519;22.858978;-86.091095;12.211738;
1.1792483;22.8526;-85.90233;12.6211815;
1.1842227;22.799316;-85.71157;13.02659;
1.1892581;22.725159;-85.507576;13.441726;
1.1942935;22.609589;-85.28875;13.862863;
1.1993899;22.452942;-85.04707;14.293147;
1.2043643;22.243591;-84.78848;14.717924;
1.2094302;21.997284;-84.49686;15.154305;
1.2144046;21.70819;-84.17956;15.587886;
1.2195315;21.364716;-83.82068;16.038738;
1.2245059;20.975464;-83.44097;16.48174;
1.2295413;20.555725;-83.0253;16.935286;
1.2345767;20.09964;-82.58338;17.394392;
1.2396731;19.607574;-82.11633;17.863747;
1.2446475;19.092682;-81.64767;18.326702;
1.2496829;18.56778;-81.16898;18.798975;
1.2547183;18.036652;-80.696144;19.27377;
1.2598147;17.497314;-80.23128;19.755854;
1.2647891;16.966919;-79.799545;20.224768;
1.2698245;16.452393;-79.394966;20.69375;
1.2748599;15.955383;-79.03168;21.15471;
1.2799563;15.47818;-78.71292;21.611965;
1.2849307;15.042633;-78.454445;22.04993;
1.289966;14.6658325;-78.251816;22.488735;
1.2950014;14.363525;-78.112434;22.928333;
1.300098;14.153687;-78.035995;23.379822;
1.3050723;14.053009;-78.02092;23.832653;
1.3101382;14.082336;-78.05476;24.313993;
1.3151126;14.243713;-78.11967;24.812136;
1.3202395;14.5177;-78.1978;25.369707;
1.3252139;14.85553;-78.26057;25.969854;
1.3302493;15.223511;-78.28406;26.670376;
1.3352847;15.580292;-78.24891;27.47836;
1.3403811;15.9166565;-78.1565;28.401396;
1.3453555;16.188354;-78.02532;29.390818;
1.3503909;16.416351;-77.86635;30.462807;
1.3554263;16.560333;-77.693;31.584364;
1.3605227;16.597076;-77.504326;32.749622;
1.365497;16.485474;-77.29193;33.897865;
1.3705324;16.256653;-77.026825;35.052803;
1.3755678;15.882599;-76.69062;36.18455;
1.3806642;15.350708;-76.255974;37.291016;
1.3856387;14.646362;-75.714355;38.31923;
1.3906741;13.794586;-75.03103;39.2941;
1.3957095;12.780762;-74.200226;40.19613;
1.400806;11.594177;-73.20517;41.029037;
1.4057803;10.2795105;-72.08673;41.755466;
1.4108768;8.831757;-70.80228;42.410263;
1.4158206;7.3482056;-69.43475;42.953625;
1.4209476;5.7271423;-67.9181;43.42648;
1.4259219;4.1072693;-66.365295;43.789474;
1.4309573;2.471283;-64.74984;44.06694;
1.4359927;0.8288574;-63.122112;44.24754;
1.4410892;359.18857;-61.502747;44.34034;
1.4460634;357.641;-59.998966;44.358463;
1.4510988;356.17963;-58.585777;44.32162;
1.4561343;354.8298;-57.303642;44.242065;
1.4612306;353.5835;-56.14977;44.134476;
1.4662051;352.48474;-55.16451;44.014618;
1.4712405;351.49756;-54.307682;43.89707;
1.4762759;350.6197;-53.58643;43.794624;
1.4813724;349.82898;-52.984333;43.714394;
1.4863467;349.1369;-52.510124;43.660484;
1.4913821;348.50385;-52.129066;43.63045;
1.4964175;347.92575;-51.83607;43.620388;
1.501514;347.3885;-51.614895;43.62558;
1.5064883;346.91074;-51.461582;43.637543;
1.5115542;346.46448;-51.352795;43.64816;
1.5165286;346.0647;-51.275063;43.645218;
1.5216556;345.68066;-51.212933;43.62234;
1.5266298;345.32968;-51.1538;43.572914;
1.5316653;344.9875;-51.083054;43.491917;
1.5366702;344.653;-50.99059;43.377228;
1.541797;344.30423;-50.861313;43.220654;
1.5467715;343.96103;-50.696774;43.029587;
1.5518069;343.5945;-50.48829;42.80145;
1.5568728;343.20807;-50.244244;42.546295;
1.5619388;342.81415;-49.9803;42.273952;
1.5669131;342.4384;-49.722214;41.999767;
1.5719485;342.06967;-49.483574;41.72699;
1.5769839;341.73996;-49.291546;41.4658;
1.5820804;341.45526;-49.16329;41.216877;
1.5870547;341.2447;-49.114235;40.987015;
1.59209;341.087;-49.14845;40.76672;
1.5971254;340.99792;-49.26882;40.555103;
1.602222;340.97922;-49.475506;40.34579;
1.6071963;341.0489;-49.754646;40.138836;
1.6122622;341.17798;-50.110138;39.924465;
1.6172366;341.37054;-50.521442;39.706764;
1.6223636;341.62384;-51.001556;39.477917;
1.6273379;341.9362;-51.51487;39.252563;
1.6323733;342.29523;-52.07808;39.028114;
1.6374087;342.71207;-52.682796;38.81042;
1.6425052;343.19534;-53.334827;38.5973;
1.6474795;343.74832;-54.015537;38.39555;
1.6525149;344.3722;-54.751595;38.198257;
1.6575503;345.0895;-55.543243;38.007145;
1.6626468;345.92343;-56.406822;37.8215;
1.667621;346.86978;-57.31879;37.645397;
1.6726564;347.9579;-58.31692;37.466335;
1.6776918;349.1965;-59.38694;37.280266;
1.6827883;350.59332;-60.525665;37.077564;
1.6877627;352.09308;-61.665073;36.856373;
1.6927981;353.69217;-62.816124;36.612495;
1.6978335;355.3443;-63.94454;36.361977;
1.70293;357.03903;-65.048164;36.123604;
1.7079043;358.70895;-66.091995;35.930176;
1.7129701;0.39849854;-67.141396;35.80093;
1.7179446;2.074463;-68.19415;35.757824;
1.7230716;3.848938;-69.35186;35.813984;
1.728046;5.666443;-70.601616;35.96454;
1.7330813;7.6437683;-72.042244;36.19264;
1.7380862;9.772736;-73.6735;36.443787;
1.7432132;12.104553;-75.52957;36.652996;
1.7481874;14.44458;-77.465485;36.73476;
1.7532228;16.78769;-79.47032;36.63633;
1.7582582;18.992065;-81.40947;36.317547;
1.7633547;20.891876;-83.09956;35.67845;
1.7683291;22.417908;-84.42137;34.783012;
1.7733645;23.800385;-85.529045;33.746834;
1.7783693;25.053162;-86.44335;32.624016;
1.7834964;26.238129;-87.24091;31.403656;
1.7884707;27.309753;-87.943016;30.155607;
1.7935061;28.32602;-88.61148;28.83863;
1.7985415;29.268494;-89.236275;27.475788;
1.803638;30.148743;-89.808044;26.067493;
1.8086123;30.954865;-90.295135;24.689255;
1.8136783;31.732239;-90.69844;23.328255;
1.8186526;32.45819;-90.995316;22.078375;
1.8237796;33.160583;-91.19162;20.924461;
1.8287538;33.822205;-91.28543;19.937057;
1.8337892;34.460968;-91.293655;19.067667;
1.8387942;35.06723;-91.24024;18.317776;
1.8439211;35.64621;-91.15481;17.662336;
1.8488955;36.190002;-91.064835;17.128515;
1.853931;36.729767;-90.97495;16.687937;
1.8589357;37.272766;-90.88432;16.344505;
1.8640628;37.84253;-90.77834;16.081095;
1.8690372;38.40509;-90.65047;15.904315;
1.8740726;38.97232;-90.48634;15.795153;
1.879108;39.540283;-90.28708;15.745572;
1.8842044;40.110077;-90.05369;15.744418;
1.8891788;40.65094;-89.79206;15.785568;
1.894214;41.145844;-89.48681;15.8677;
1.8992494;41.58432;-89.12462;15.98371;
1.904346;41.96335;-88.69126;16.129074;
1.9093202;42.269257;-88.20181;16.295658;
1.9143863;42.520905;-87.6457;16.484512;
1.9193606;42.712463;-87.06105;16.690378;
1.9244875;42.86075;-86.44033;16.920115;
1.929462;42.935974;-85.839066;17.17136;
1.9344974;42.92633;-85.24751;17.460897;
1.9395328;42.824493;-84.67973;17.794235;
1.9446292;42.627686;-84.133194;18.181778;
1.9496036;42.349396;-83.62688;18.614218;
1.954639;42.008484;-83.14038;19.101654;
1.9596744;41.630035;-82.681046;19.63575;
1.9647708;41.23288;-82.2452;20.217627;
1.969745;40.849243;-81.85092;20.821146;
1.9747804;40.498077;-81.484436;21.45866;
1.9798158;40.205658;-81.14916;22.116032;
1.9849123;39.990387;-80.83733;22.793785;
1.9898866;39.862244;-80.55732;23.4625;
1.9949222;39.829224;-80.29663;24.142254;
1.9999576;39.887756;-80.059975;24.824003;
2.005054;40.03183;-79.84654;25.517212;
2.0100284;40.232086;-79.67115;26.19872;
2.0150943;40.496124;-79.531906;26.902115;
2.0200686;40.793365;-79.439926;27.60781;
2.0251956;41.1416;-79.39888;28.356375;
2.03017;41.49356;-79.421265;29.11264;
2.0352054;41.87323;-79.504036;29.911469;
2.0402408;42.250305;-79.645226;30.747953;
2.0453372;42.62027;-79.84697;31.634508;
2.0503116;42.948303;-80.09534;32.542374;
2.055347;43.279663;-80.38984;33.502205;
2.0603824;43.59146;-80.72048;34.50339;
2.0654788;43.880066;-81.09684;35.557056;
2.0704532;44.11258;-81.510735;36.6252;
2.0754886;44.369995;-81.982086;37.734444;
2.080524;44.593292;-82.54894;38.870815;
2.0856204;44.775513;-83.32135;40.031216;
2.0905948;45.09558;-84.280106;41.138752;
2.0956302;45.737946;-85.36175;42.22533;
2.1006656;46.4635;-86.43498;43.31331;
2.105762;46.9841;-87.36563;44.478573;
2.1107364;47.092987;-88.00412;45.76325;
2.1158023;46.833496;-88.37275;47.28539;
2.1207767;46.196625;-88.4699;49.02302;
2.1259036;45.19342;-88.2461;51.03178;
2.130878;43.875916;-87.69367;53.076942;
2.1359134;42.174103;-86.74039;55.11439;
2.1409488;39.922607;-85.25603;57.005238;
2.1460452;36.919067;-83.03027;58.69709;
2.1510196;33.22229;-80.03365;60.073387;
2.156055;28.763977;-76.16319;61.16906;
2.1610599;23.682678;-71.60139;61.935764;
2.1661868;17.990845;-66.40388;62.364082;
2.171161;12.242462;-61.132305;62.418247;
2.1761966;6.5112;-55.86738;62.12281;
2.1812317;1.1438293;-50.918697;61.509235;
2.1863282;356.24136;-46.430122;60.636387;
2.1913028;352.01523;-42.620808;59.592903;
2.1963382;348.31183;-39.357018;58.407173;
2.2013736;345.14325;-36.666653;57.15273;
2.20647;342.40674;-34.469685;55.86777;
2.2114444;340.1238;-32.768173;54.632214;
2.21651;338.11548;-31.413471;53.411766;
2.2214847;336.40524;-30.393862;52.25142;
2.2266116;334.85693;-29.601566;51.08695;
2.231586;333.54773;-29.037931;49.97104;
2.2366211;332.35733;-28.633522;48.844845;
2.2416568;331.30582;-28.366848;47.714344;
2.2467532;330.38016;-28.213545;46.570053;
2.2517276;329.63342;-28.165018;45.46638;
2.2567627;328.9896;-28.203796;44.379375;
2.2617984;328.46997;-28.323776;43.33995;
2.2668948;328.0636;-28.524239;42.35344;
2.2718692;327.81055;-28.797226;41.465984;
2.2769046;327.63055;-29.1504;40.65844;
2.2819095;327.54605;-29.578966;39.951538;
2.2870364;327.53625;-30.09274;39.32809;
2.2920108;327.6302;-30.664747;38.815567;
2.2970462;327.76965;-31.316284;38.382824;
2.3020816;327.98117;-32.04185;38.027905;
2.307178;328.2642;-32.851315;37.738964;
2.3121521;328.64093;-33.712784;37.512436;
2.3172183;329.06668;-34.661625;37.330856;
2.3221927;329.5613;-35.660606;37.19;
2.3273194;330.15085;-36.75479;37.074287;
2.3322937;330.82852;-37.87319;36.9798;
2.3373294;331.5577;-39.053577;36.895134;
2.3423648;332.3523;-40.274574;36.81201;
2.347461;333.2168;-41.542885;36.72036;
2.3524356;334.1404;-42.80477;36.61425;
2.357471;335.09592;-44.098133;36.4862;
2.3625064;336.09045;-45.400524;36.334064;
2.3676028;337.1303;-46.719257;36.15399;
2.3725772;338.20096;-48.003574;35.952805;
2.3776126;339.28888;-49.293633;35.726295;
2.382648;340.40036;-50.570236;35.47835;
2.3877444;341.54312;-51.848545;35.21009;
2.3927188;342.70245;-53.08593;34.935326;
2.397754;343.87872;-54.32866;34.6498;
2.4027896;345.0844;-55.56965;34.36597;
2.407886;346.35867;-56.83539;34.09256;
2.4128604;347.70807;-58.09992;33.848003;
2.4179568;349.2073;-59.456985;33.624237;
2.4229007;350.8566;-60.863396;33.412968;
2.4280276;352.81558;-62.39846;33.161007;
2.433002;354.98413;-63.89516;32.8399;
2.4380374;357.34024;-65.31909;32.427677;
2.4430728;359.72678;-66.59436;31.964771;
2.4481692;2.044159;-67.74573;31.51638;
2.4531436;4.2077637;-68.793915;31.1622;
2.458179;6.3031006;-69.87208;30.951609;
2.4632142;8.3871765;-71.0647;30.91504;
2.4683108;10.601807;-72.46286;31.03203;
2.473285;12.957031;-74.05916;31.21991;
2.4783206;15.535278;-75.925026;31.36156;
2.4833558;18.166626;-78.00009;31.325537;
2.4884522;20.70755;-80.168335;31.012787;
2.4934268;22.983429;-82.13624;30.395678;
2.4984622;25.000122;-83.75326;29.531555;
2.5034976;26.68808;-84.92069;28.542849;
2.508594;28.09491;-85.6821;27.45724;
2.5135684;29.325958;-86.20024;26.34337;
2.518634;30.503387;-86.68023;25.14353;
2.5236087;31.541748;-87.125534;23.88606;
2.5287356;32.531128;-87.52723;22.57659;
2.53371;33.37909;-87.804115;21.345768;
2.5387452;34.106598;-87.907906;20.201963;
2.5437503;34.678192;-87.81795;19.203335;
2.5488772;35.1156;-87.545715;18.329155;
2.5538516;35.43802;-87.14513;17.5999;
2.5588868;35.735565;-86.64371;16.947075;
2.563892;36.03775;-86.09977;16.36175;
2.5690188;36.36389;-85.53457;15.820845;
2.5739932;36.67743;-85.00599;15.357713;
2.579175;36.988617;-84.49945;14.954159;
2.5842106;37.316193;-84.02759;14.614124;
2.589307;37.687225;-83.598755;14.33968;
2.5942814;38.08728;-83.23728;14.15381;
2.5993168;38.507996;-82.916466;14.049074;
2.6043522;38.89258;-82.607155;14.027799;
2.6094487;39.169586;-82.26702;14.084586;
2.614423;39.279114;-81.87647;14.212547;
2.619489;39.207092;-81.40243;14.414148;
2.6244633;38.982635;-80.86683;14.6813135;
2.6295903;38.64969;-80.253784;15.013935;
2.6345646;38.254364;-79.616165;15.380327;
2.6396;37.792694;-78.93913;15.775573;
2.6446352;37.296234;-78.23727;16.177113;
2.6497319;36.73178;-77.52034;16.586782;
2.654706;36.122284;-76.818794;16.9922;
2.6597416;35.445313;-76.108955;17.410383;
2.664777;34.729614;-75.396736;17.839504;
2.6698732;33.971863;-74.678246;18.2909;
2.6748478;33.22107;-73.98203;18.753004;
2.6798832;32.466553;-73.29059;19.242676;
2.6849186;31.740326;-72.621376;19.75748;
2.690015;31.04718;-71.97603;20.307224;
2.6949894;30.42517;-71.38218;20.873981;
2.7000248;29.85318;-70.819824;21.482136;
2.7050602;29.336365;-70.29747;22.129179;
2.7101567;28.863434;-69.8084;22.827147;
2.715131;28.435974;-69.369026;23.557621;
2.720197;28.031586;-68.95968;24.356853;
2.7251713;27.652924;-68.59325;25.201454;
2.7302983;27.289154;-68.25349;26.130808;
2.7352726;26.943115;-67.96067;27.092144;
2.740308;26.617523;-67.70492;28.117891;
2.7453434;26.304749;-67.49134;29.190174;
2.75044;26.006409;-67.3163;30.309248;
2.7554142;25.709778;-67.17995;31.42665;
2.7604496;25.430115;-67.07183;32.569115;
2.765485;25.148804;-66.98493;33.7148;
2.7705815;24.85498;-66.909996;34.86564;
2.7755558;24.519867;-66.84037;35.974194;
2.7805912;24.151428;-66.76356;37.073433;
2.7856266;23.710632;-66.66876;38.14969;
2.790723;23.174438;-66.55313;39.21477;
2.7956972;22.537598;-66.41261;40.232643;
2.8007329;21.823303;-66.24982;41.241062;
2.805768;21.02707;-66.09987;42.23011;
2.8108644;20.21875;-65.97568;43.207924;
2.815839;19.483368;-65.85991;44.138634;
2.820905;18.793365;-65.63951;45.068382;
2.825879;17.98941;-65.18477;45.984436;
2.8310063;16.882843;-64.39014;46.963043;
2.8359807;15.457947;-63.307312;47.98965;
2.841016;13.689636;-61.954876;49.149845;
2.8460515;11.553375;-60.40843;50.444817;
2.851148;9.0564575;-58.64396;51.842113;
2.8561223;6.34256;-56.71871;53.19199;
2.8611577;3.4108582;-54.562515;54.408432;
2.866193;0.22140503;-52.18761;55.36023;
2.8712895;356.73587;-49.588505;55.977127;
2.8762639;353.15985;-46.935238;56.217995;
2.881299;349.57678;-44.23048;56.104763;
2.8863347;346.07208;-41.590313;55.6858;
2.891431;342.6386;-39.032967;55.00225;
2.8964055;339.40933;-36.683037;54.129105;
2.9014409;336.31476;-34.463455;53.069515;
2.9064763;333.4051;-32.42545;51.859795;
2.9115727;330.66797;-30.567577;50.50713;
2.916547;328.21408;-28.97798;49.09148;
2.921613;325.93915;-27.58737;47.584934;
2.9265873;323.9223;-26.446316;46.07395;
2.9317143;322.0467;-25.488258;44.519886;
2.9366887;320.42184;-24.758787;43.04357;
2.941724;318.92905;-24.19878;41.610504;
